index,coordenadas_X,coordenadas_Y,demandas,maxDemand,minTW,maxTW
52,0.18954219037038056,0.12943570725402642,25,30,0,100000
53,0.471250964735315,0.36626113490302725,5,30,0,100000
54,0.3348060445026235,0.20009350511422008,15,30,0,100000
55,0.734735043713651,0.7664814136756704,5,30,0,100000
56,0.18910711553486437,0.9341811650828181,25,30,0,100000
57,0.33110407412108767,0.02640239805893896,25,30,0,100000
58,0.8442284208225689,0.2560636043076847,25,30,0,100000
59,0.6150240343223761,0.26619804519415946,20,30,0,100000
60,0.8852640797373716,0.1423277134001134,25,30,0,100000
61,0.976553020407678,0.9514993108296669,10,30,0,100000
62,0.8369085929071826,0.24761195258996338,20,30,0,100000
63,0.1808246260859393,0.35618616484191445,15,30,0,100000
64,0.6184105084545883,0.04893908806575353,20,30,0,100000
65,0.47610887327334417,0.23813067121040488,25,30,0,100000
66,0.4041566546727281,0.8828247555627051,25,30,0,100000
67,0.7418836875490091,0.9644330161070075,5,30,0,100000
68,0.8259332891691836,0.6560278241145096,15,30,0,100000
69,0.6832298304876416,0.29686110683084466,25,30,0,100000
70,0.1392716054909724,0.059335972698002504,15,30,0,100000
71,0.7028250573984112,0.864436484932311,10,30,0,100000
72,0.05883729016413808,0.15514089742075243,10,30,0,100000
73,0.19266547475121587,0.26954809001645963,10,30,0,100000
74,0.9247937649551963,0.5482046507109377,25,30,0,100000
75,0.40510245736399164,0.2522774400445402,25,30,0,100000
76,0.1482915326009432,0.8446780856346233,20,30,0,100000
77,0.6822871306745838,0.502214882546502,20,30,0,100000
78,0.16348875076461844,0.4846893932379276,20,30,0,100000
79,0.6482252410665106,0.9052586309138748,10,30,0,100000
80,0.25161414317047803,0.9152683857425368,5,30,0,100000
81,0.04137550130090173,0.24162770380508714,10,30,0,100000
82,0.9587226003159738,0.01876689223113215,15,30,0,100000
83,0.06622048081343157,0.6702896961747723,25,30,0,100000
84,0.5129401860856384,0.27056340838651327,20,30,0,100000
85,0.34129659121992095,0.014306451540300857,5,30,0,100000
86,0.6600098186453978,0.09713039137032065,10,30,0,100000
87,0.8444273371187893,0.41883770541897236,15,30,0,100000
88,0.6038665567071057,0.12054822701754708,20,30,0,100000
89,0.5872136909757353,0.2070889975480471,10,30,0,100000
90,0.11703303553464184,0.7450554657868729,20,30,0,100000
91,0.7104503354427769,0.4556879955622395,15,30,0,100000
92,0.2045232578451328,0.11350963458792207,5,30,0,100000
93,0.4903677932571596,0.21532366497184496,10,30,0,100000
94,0.036608530436010756,0.9302432541673045,10,30,0,100000
95,0.31540357558877097,0.007894747940961677,5,30,0,100000
96,0.8630304070993419,0.641871839423087,25,30,0,100000
97,0.5584666182241689,0.6446625276420203,20,30,0,100000
98,0.5467078262764856,0.6802512803767995,15,30,0,100000
99,0.3678246589341122,0.5781534644263642,10,30,0,100000
100,0.8281566850989471,0.784528214671731,15,30,0,100000
